Voltage(V),I_d_1,I_d_2,I_d_3,I_d_4,I_d_5,I_d_6,I_d_7,I_d_8,I_d_9,I_d_10,I_d_11,I_d_12,I_d_13,I_d_14,I_d_15,I_d_16,I_d_17,I_d_18,I_d_19,I_d_20,I_d_21,I_d_22,I_d_23,I_d_24,I_d_25,I_d_26,I_d_27,I_d_28,I_d_29,I_d_30,I_d_31,I_d_32,I_d_33,I_d_34,I_d_35,I_d_36,I_d_37,I_d_38,I_d_39,I_d_40,I_d_41,I_d_42,I_d_43,I_d_44,I_d_45,I_d_46,I_d_47,I_d_48,I_d_49,I_d_50,I_d_51,I_d_52,I_d_53,I_d_54,I_d_55,I_d_56,I_d_57,I_d_58,I_d_59,I_d_60,I_d_61,I_d_62,I_d_63,I_d_64,I_d_65,I_d_66,I_d_67,I_d_68,I_d_69,I_d_70,I_d_71,I_d_72,I_d_73,I_d_74,I_d_75,I_d_76,I_d_77,I_d_78,I_d_79,I_d_80,I_d_81,I_d_82,I_d_83,I_d_84,I_d_85,I_d_86,I_d_87,I_d_88,I_d_89,I_d_90,I_d_91,I_d_92,I_d_93,I_d_94,I_d_95,I_d_96,I_d_97,I_d_98,I_d_99,I_d_100,I_d_101,I_d_102,I_d_103,I_d_104,I_d_105,I_d_106,I_d_107,I_d_108,I_d_109,I_d_110,I_d_111,I_d_112,I_d_113,I_d_114,I_d_115,I_d_116,I_d_117,I_d_118,I_d_119,I_d_120,I_d_121,I_d_122,I_d_123,I_d_124,I_d_125,I_d_126,I_d_127,I_d_128,I_d_129,I_d_130,I_d_131,I_d_132,I_d_133,I_d_134,I_d_135,I_d_136,I_d_137,I_d_138,I_d_139,I_d_140,I_d_141,I_d_142,I_d_143,I_d_144,I_d_145,I_d_146,I_d_147,I_d_148,I_d_149,I_d_150,I_d_151,I_d_152,I_d_153,I_d_154,I_d_155,I_d_156,I_d_157,I_d_158,I_d_159,I_d_160,I_d_161,I_d_162,I_d_163,I_d_164,I_d_165,I_d_166,I_d_167,I_d_168,I_d_169,I_d_170,I_d_171,I_d_172,I_d_173,I_d_174,I_d_175,I_d_176,I_d_177,I_d_178,I_d_179,I_d_180,I_d_181,I_d_182,I_d_183,I_d_184,I_d_185,I_d_186,I_d_187,I_d_188,I_d_189,I_d_190,I_d_191,I_d_192,I_d_193,I_d_194,I_d_195,I_d_196,I_d_197,I_d_198,I_d_199,I_d_200
-0.5,-2.5610823000000003e-21,-5.118201700000001e-22,-2.0490128000000002e-21,5.104867200000001e-22,-2.5611094e-21,5.1417409e-22,-5.104606500000001e-22,-3.0718103000000003e-21,-2.0485788e-21,-1.0247724000000001e-21,1.5345714e-21,-5.137236900000001e-22,-5.112965800000001e-22,3.5840068e-21,-5.135336100000001e-22,-3.0685102e-21,-1.5349856000000001e-21,5.089890300000001e-22,-1.5337788000000001e-21,-5.1195995e-22,-2.5586084e-21,-3.5845531e-21,-2.5593991e-21,-5.6319654e-21,-1.5353901000000001e-21,1.534049e-21,-5.1001448000000005e-22,1.5363144000000001e-21,-1.5349865e-21,-4.0957834000000004e-21,-4.6071079e-21,1.0226302e-21,-2.5598546e-21,-1.0245049e-21,-2.0470505e-21,-5.0946018e-22,-1.5330389000000001e-21,-5.1300614e-22,1.0225974e-21,1.5355135e-21,-2.0460534e-21,-1.5334934000000001e-21,-1.0258274e-21,-2.5609277e-21,-2.0458427e-21,-2.559715e-21,-7.4781253e-27,2.5611675e-21,-1.0248468e-21,-5.105104100000001e-22,-5.1194738e-22,-2.5575776e-21,-1.0230418e-21,-2.5590709e-21,-1.534997e-21,1.5356724e-21,-5.1403317e-22,-1.5351265e-21,-5.085871400000001e-22,-3.5820348e-21,-1.5353821e-21,-3.0697628e-21,-2.049141e-21,-2.0474689e-21,-2.0499026e-21,-1.5374909e-21,-3.0695824e-21,-1.5363177e-21,3.2262547e-24,-2.0471274e-21,1.0225471e-21,-1.4653812e-24,2.0468044e-21,-4.0942887e-21,-2.0469684e-21,1.0244749000000001e-21,-2.0472251e-21,-2.2799913e-25,-2.0495899000000003e-21,-2.0490003e-21,1.0222141000000001e-21,-2.0474448e-21,-3.0730816e-21,1.0229692e-21,-3.0738541e-21,-2.0472251e-21,-5.1158359000000005e-21,5.110635200000001e-22,-4.0990478e-21,-3.5811195e-21,-1.0228341e-21,-4.6078437e-21,-1.5354937e-21,-2.5620239000000002e-21,3.075711e-25,1.0226279000000001e-21,-2.5576185e-21,-1.0244583000000001e-21,-5.1255036e-22,-5.150944300000001e-22,-4.6070229e-21,-1.028046e-21,-5.0996877e-22,1.5352637000000001e-21,-2.5579634e-21,-3.5826738e-21,-3.0687194e-21,1.024523e-21,-5.109624e-22,-4.0944107000000004e-21,-5.6311415e-21,-2.0475146000000002e-21,-5.6318658e-21,-2.0457032e-21,-2.5602335e-21,-5.126623600000001e-22,-3.5832308e-21,-2.0481821000000003e-21,-1.0249129e-21,-2.5612741000000002e-21,-3.5840979e-21,-1.5363045e-21,1.2012381e-24,1.5370211e-21,-4.6018391e-21,-2.5591067e-21,-2.5587004e-21,-5.1176302e-21,-1.0229958e-21,-2.0489173000000002e-21,-2.0470585000000002e-21,-2.9996246e-24,-3.0681924e-21,-1.4769062e-24,-3.0735512000000003e-21,-2.9917506999999997e-25,-3.0702585000000003e-21,-4.6066357e-21,-3.072315e-21,2.0514336e-24,-5.1281922e-22,-3.0714739000000003e-21,1.5367594000000001e-21,2.0490751e-21,-5.1176731e-22,-1.5349963e-21,-2.5581031000000002e-21,-1.5348401000000001e-21,-3.0712562000000002e-21,-5.1170338e-21,-2.0468104e-21,5.100347100000001e-22,-4.604901e-21,-3.0728082e-21,-2.0482626e-21,-3.5850216000000005e-21,-1.5367589e-21,-2.5615437e-21,1.5392077000000001e-21,-3.5829563e-21,-1.0215942e-21,-4.0949606e-21,-2.5596852e-21,-4.6067873e-21,-2.0472097e-21,-1.9866906e-24,-2.0472513e-21,-1.0253068000000001e-21,9.4292729e-25,-2.0485577e-21,-2.5587719999999998e-21,-2.3603566e-25,-5.1199533e-21,-5.1225402e-22,5.1112966e-22,-1.9179378e-24,5.1202814e-22,-3.583202e-21,-3.5836688e-21,-4.0957214e-21,-4.6054161e-21,-3.5838635e-21,-3.5837531e-21,-2.0489739000000003e-21,2.0455692000000002e-21,-2.0455148e-21,-3.0712794e-21,-7.1679553e-21,-2.0482882e-21,-3.0684304000000002e-21,-4.6070121000000004e-21,-1.0260174000000001e-21,-4.6080685e-21,-2.0482911000000002e-21,4.7025938000000005e-26,-2.0476719000000002e-21,-3.5827543e-21,-1.30242e-24,-2.0473802000000002e-21,-1.5352004e-21
-0.5,-4.7561363e-20,-5.626010599999999e-20,4.6655159e-20,1.1320665999999998e-19,-2.231623e-19,-8.339087999999999e-20,1.0706829999999999e-19,4.0507191e-20,-9.3125781e-20,5.226237e-20,-1.4686491e-21,1.2857151e-19,7.735075599999999e-20,9.1189044e-20,1.0756994e-19,6.4562206e-20,2.1150643e-19,7.7886436e-20,2.2088263e-20,2.0486168999999998e-19,3.4880631e-20,2.6182887e-20,2.7715269e-20,1.121924e-19,1.3061831e-19,1.1426174e-19,-3.7979795e-19,1.5261594e-19,5.0213942e-20,1.0862018e-19,3.9983783e-20,7.9408933e-20,-1.3713288999999998e-19,-8.3375809e-20,7.240510100000001e-21,2.2121753e-19,1.3010992e-19,8.4551872e-20,-1.8320214e-19,1.0812386999999999e-20,8.8628554e-20,3.0296711e-20,-1.0440118e-19,1.6236706999999998e-19,-8.799687899999999e-20,-1.0181718e-19,7.889310999999999e-20,-1.5457112e-19,2.0546677e-20,5.3332369e-20,9.167818699999999e-20,2.6682569e-20,1.6969144e-20,-6.1385347e-20,-8.8507573e-20,-2.0523780999999998e-19,2.7956330999999997e-19,1.3371727e-19,1.1833386e-20,1.7105955e-19,7.4807791e-20,1.0295347e-19,-1.0949117e-19,1.6644683999999998e-19,1.9102239e-19,3.232326e-20,-2.3982139e-20,-8.4402708e-20,3.8997393e-20,-1.1358706e-19,8.2489229e-20,1.1115138999999998e-19,-7.3153286e-20,9.1203202e-20,3.4853156e-20,6.3029716e-20,6.4570182e-20,4.6147174e-20,-1.5813154e-19,1.2649995e-19,2.6373246999999997e-19,2.1044958e-20,-6.546005899999999e-20,1.5314046e-19,1.7108082e-19,1.1220556e-19,-1.6682796e-19,6.8653553e-20,6.1997645e-20,4.9227734e-20,-1.3355958e-19,3.1336791e-19,1.4646359999999998e-19,-1.5709686e-19,1.7002978e-19,-9.2636324e-20,-9.9244761e-20,3.8463187e-20,1.1271628e-19,8.7094242e-20,-1.4380822e-19,1.4289687e-19,-1.3815604999999999e-19,4.1048091e-20,4.9711192e-20,2.4067016999999997e-19,1.5415405999999998e-19,-9.9777326e-20,4.4576933e-20,-7.9319092e-20,9.9370478e-20,-1.0384542e-19,-3.0247202e-19,1.9001484e-19,3.129313e-20,4.4613549e-20,1.5161462e-19,-2.605278e-19,6.8676441e-20,-3.2248526e-19,1.9154596999999998e-19,-2.5695256e-19,7.941009899999999e-20,-1.3968723e-19,5.2292439999999995e-20,2.5144818e-19,1.3061389e-19,-3.424747e-20,-9.9264276e-20,3.6921242e-20,1.0552900999999999e-19,1.2601813e-19,-1.4226787999999998e-19,-1.1562480999999999e-19,1.1937249e-19,2.6690629e-20,5.6377506e-20,-3.9892609999999996e-20,4.1170275e-19,2.7908733e-19,-8.7481882e-20,-6.9053523e-20,1.2295241e-19,8.402133599999999e-20,6.302781899999999e-20,3.4354389999999997e-20,3.5432779e-19,5.9478365e-20,1.4240212e-19,1.3574951e-19,1.8743866e-19,-8.3374145e-20,5.6878617e-20,1.0964939999999998e-19,7.8388265e-20,3.0827167999999997e-19,-3.2144446e-19,-1.067414e-20,3.385354e-20,1.4596929e-19,-2.9892194e-21,3.4616567e-19,9.7344804e-20,1.2294368e-19,2.3659114e-19,6.1480997e-20,1.3778153999999999e-19,7.7455465e-21,2.4615686e-20,8.1983962e-20,2.0486797e-19,-1.4020324e-19,-2.6412718e-19,3.1804858e-20,1.2293993e-19,8.8779101e-23,7.0718056e-20,3.8985796e-20,-1.8473674999999999e-19,5.3315921e-20,2.3914391e-19,9.7345534e-20,5.2781325e-20,6.6095259e-20,5.2798141e-20,-1.6428375999999999e-19,3.6556859999999995e-19,1.9509681e-19,-4.1412777e-20,-1.3610884999999999e-19,2.1920464999999997e-19,1.5265994e-19,7.7873663e-20,2.4782543e-19,7.3809642e-20,1.0090606e-19,1.1372346e-19,6.0473254e-20,1.7472248e-20,1.2138287e-19
-0.49,2.1400718e-19,2.2732959e-19,2.2834574e-19,3.1183029e-19,1.2494539e-19,1.9403711e-19,1.9300894e-19,1.8840264e-19,1.4337022e-19,1.5514665e-19,2.2169121e-19,1.5925468e-19,2.2732947e-19,7.4262094e-20,2.4932763999999997e-19,1.6895407999999999e-19,1.5513935e-19,2.257773e-19,2.1555229999999998e-19,1.10608e-19,2.8619725e-19,2.9488947999999997e-19,1.9966074e-19,2.9542199e-19,1.4180165e-19,6.965677e-20,1.0461299e-21,-1.5347993999999998e-20,3.1535948999999997e-19,2.8105609e-19,1.6538039999999998e-19,1.6332772e-19,5.6346697e-20,2.0481956999999998e-19,1.5511557e-19,1.6640431999999999e-19,2.0277892e-19,2.8056997e-19,8.7033561e-20,2.2270111e-19,2.8770613e-19,3.1641879999999997e-19,1.2902031999999999e-19,1.8432628e-19,2.2528618e-19,1.4234788e-19,2.232198e-19,1.1262848e-19,8.7066304e-20,1.9354272999999998e-19,1.1572413999999998e-19,1.5052924e-19,1.8381452999999998e-19,1.5769995999999998e-19,2.1347817999999998e-19,2.0889911e-19,2.1351824e-19,1.4283445e-19,-3.9412891e-20,1.8587571e-19,2.2324894e-19,1.2596141e-19,1.3208467e-19,1.9557665e-19,1.5564188e-19,2.3758287e-19,1.8277587e-19,1.8328544e-19,2.4265043999999997e-19,1.5153944999999998e-19,2.1196953999999998e-19,1.9045430999999998e-19,-2.097958e-20,2.5242537e-19,2.2426303999999997e-19,1.5360902999999998e-19,2.0786426e-19,2.4266481999999997e-19,1.5310487e-19,1.9507664e-19,1.9198945e-19,1.4693964999999998e-19,-1.8930649e-20,2.9283586999999997e-19,2.4421657999999997e-19,3.2101642999999997e-19,7.4764578e-20,2.0529208999999998e-19,2.3551803e-19,2.9645029999999996e-19,2.8160332e-19,1.8072678e-19,1.8023646e-19,1.4949208e-19,2.4165372e-19,1.2288093e-19,1.6534372e-19,2.3244943999999997e-19,-5.8357715e-20,1.1058859e-19,1.3875806e-19,1.3467561999999999e-19,5.681712e-20,2.2834483e-19,1.9352087e-19,2.1813733e-19,1.9969230999999999e-19,1.4030273999999999e-19,2.1554886999999999e-19,1.2594295e-19,2.6418150999999997e-19,1.4130915999999999e-19,1.346564e-19,2.3040856e-19,1.6437200000000001e-19,2.2729936e-19,1.5362e-19,1.8380284e-19,1.5718557999999998e-19,5.9913762e-20,2.1605809999999997e-19,7.8358972e-20,2.7953430999999997e-19,1.5564336999999998e-19,2.0887304e-19,1.9763435999999999e-19,1.8431679999999998e-19,1.6740237999999998e-19,1.2236804e-19,9.7293838e-20,2.3297995e-19,1.5821327999999999e-19,1.8941386e-19,3.3295055e-20,2.5088524e-19,3.1767227e-20,2.9081334e-19,1.3875619e-19,2.3244100000000003e-19,2.4423693999999996e-19,5.9383849e-20,2.2626843999999997e-19,2.1811752e-19,1.6795739999999998e-19,2.4523167e-19,2.170695e-19,2.047867e-19,2.6161256e-19,1.1296112e-20,8.5013065e-20,1.8225740999999998e-19,2.7541792e-19,3.6366939e-20,1.9354879e-19,2.4730623e-19,2.1861254e-19,1.4182218e-19,2.6112088e-19,2.5753244e-19,1.7049829e-19,2.4625905e-19,2.1451668e-19,2.990078e-19,1.6026539e-19,2.1400914e-19,1.7204911999999998e-19,5.1724403e-20,3.1485857e-19,2.4267480999999997e-19,1.3823478e-19,1.6998734e-19,1.4795457999999998e-19,1.8427724e-20,2.5648088999999996e-19,5.1709112e-20,1.5615576e-19,2.621164e-19,1.7868359e-19,3.3826425e-20,2.2014057999999997e-19,-7.268798199999999e-20,1.3669373e-19,2.3445691e-19,2.611109e-19,2.5804473999999998e-19,-1.1246417e-20,1.9506706999999999e-19,2.1250772e-19,2.1297081999999998e-19,3.4836452e-20,1.7099534e-19,1.8279639e-19,2.5547523999999997e-19,1.7767023e-19,2.242642e-19,2.1657227e-19,-1.2284003e-19,6.041743799999999e-20,1.705014e-19,1.2275862e-20
-0.48,6.363929e-19,5.8877381e-19,5.6523643e-19,5.048013299999999e-19,4.152253e-19,5.7800156e-19,5.160777699999999e-19,5.406724099999999e-19,4.827899e-19,3.9371625999999997e-19,5.5700412e-19,3.5737126e-19,3.9933894e-19,3.1896875e-19,5.094479399999999e-19,5.6059119999999995e-19,3.4714916e-19,5.247813499999999e-19,5.140146399999999e-19,4.9098141e-19,7.1267609e-19,7.4231877e-19,5.7238054e-19,6.578757199999999e-19,4.1678623999999996e-19,3.6403466999999997e-19,2.5292559999999997e-19,2.5703165999999997e-19,7.9151762e-19,3.4863271999999997e-19,3.7736147999999996e-19,3.8806605999999997e-19,4.2647534e-19,5.8210238e-19,5.5242306e-19,3.9421318e-19,5.6113343e-19,4.6435021e-19,3.7323584999999997e-19,4.5513444e-19,5.0324661e-19,4.4182127e-19,5.211747e-19,2.2426066999999997e-19,4.2747818999999997e-19,3.9473405999999997e-19,5.887722e-19,3.5685797e-19,3.6661020999999996e-19,3.9983696e-19,4.2597209999999996e-19,4.572034e-19,4.7152094e-19,5.0176938e-19,4.648755099999999e-19,4.9356001e-19,3.9527147e-19,2.5908099e-19,2.9745528999999998e-19,4.1421004999999998e-19,5.0736663e-19,3.1998848e-19,4.3263227999999996e-19,4.439043699999999e-19,3.3022463e-19,6.3228255e-19,5.3090933e-19,5.7907281e-19,5.1862708e-19,4.5414708e-19,4.761669499999999e-19,4.6233668e-19,3.4044429999999997e-19,4.0599074e-19,4.4236442e-19,3.1848239999999997e-19,2.9948072999999997e-19,5.1915103e-19,3.9013431e-19,3.7630647e-19,3.8859277999999997e-19,4.8996223e-19,4.356446999999999e-19,4.7917822e-19,3.9166472e-19,4.9098129e-19,3.5939361e-19,5.2888884e-19,5.4936757e-19,6.5531489e-19,3.8959141e-19,2.7647549999999995e-19,4.5053445e-19,4.7256563e-19,4.7817266e-19,4.075781e-19,5.8257611e-19,3.2559662e-19,3.0565246999999997e-19,3.7836172999999997e-19,4.1061172e-19,4.8636682e-19,3.7168338999999997e-19,4.8790697e-19,4.7715728e-19,5.647216399999999e-19,5.6418845999999995e-19,4.0807003999999996e-19,5.5753821e-19,3.5019425999999997e-19,6.3226141e-19,4.4747055e-19,4.6999276e-19,4.4233254e-19,3.2715274e-19,4.5820131e-19,3.983389e-19,2.5752624999999997e-19,5.273327799999999e-19,2.7853006e-19,4.8535227e-19,3.3636565e-19,7.295540899999999e-19,5.0431675e-19,5.442315e-19,3.8604766e-19,4.638532999999999e-19,4.5616247e-19,4.1934075e-19,3.7580104999999996e-19,5.1143832e-19,3.4355803999999997e-19,4.6281986e-19,3.8857185e-19,3.7732682e-19,3.2664602e-19,4.9351729e-19,4.6845471e-19,3.8604249999999996e-19,3.210226e-19,3.4966879e-19,6.2663154e-19,5.2427053e-19,4.0293718999999996e-19,5.155810399999999e-19,4.925280299999999e-19,3.2255157999999997e-19,4.7611517e-19,3.35862e-19,3.4557784e-19,3.1744412e-19,6.1280237e-19,3.6401395999999997e-19,3.1540019e-19,6.409933599999999e-19,3.9780769999999997e-19,3.3384245e-19,6.5990379e-19,5.0835198e-19,2.9697191999999997e-19,5.2626495e-19,2.4423501e-19,7.899728799999999e-19,4.5565344e-19,3.5326136999999997e-19,5.2273357e-19,3.8603016999999996e-19,7.8434174e-19,6.1843762e-19,2.9747825999999997e-19,3.7785237e-19,4.541263099999999e-19,3.4864591e-19,6.2564242e-19,3.3843047e-19,3.4505868e-19,5.339698e-19,3.9113954e-19,3.3329230999999997e-19,4.879197299999999e-19,2.3247493e-19,4.3571748e-19,6.0872718e-19,5.411416599999999e-19,6.9116037e-19,4.3513476999999995e-19,3.4508179999999997e-19,4.6232684e-19,5.7852552e-19,3.3229587e-19,3.2050991999999997e-19,4.561824e-19,5.442108499999999e-19,4.2598688e-19,5.6369417e-19,4.1316349999999995e-19,2.5702553999999997e-19,4.2646806999999996e-19,5.6112939e-19,2.9897878e-19
-0.47,1.2870716999999998e-18,1.1570257999999999e-18,1.1857385999999999e-18,1.0448851e-18,8.621774399999999e-19,1.2118019e-18,1.0469935999999998e-18,1.1078928e-18,9.5430441e-19,7.9766006e-19,1.0899461e-18,7.1114763e-19,8.375472399999999e-19,6.261570899999999e-19,1.0362206e-18,1.055674e-18,7.2957613e-19,1.1314409e-18,1.0530978e-18,9.650903199999999e-19,1.4770283999999998e-18,1.5271224e-18,1.225118e-18,1.2927070000000001e-18,9.1540396e-19,7.597491799999999e-19,5.6061146e-19,5.6114544e-19,1.6388272999999999e-18,6.6144232e-19,7.633497999999999e-19,7.823116899999999e-19,8.570215199999999e-19,1.1416775999999999e-18,1.1549691e-18,7.1065807e-19,1.0884963e-18,9.2717897e-19,7.996861399999999e-19,9.1435143e-19,1.0484725e-18,9.1383538e-19,9.7529026e-19,4.7461933e-19,8.4933944e-19,8.252831999999999e-19,1.1376260999999999e-18,7.3418087999999995e-19,7.7203775e-19,7.459534e-19,8.242892199999999e-19,9.1998892e-19,9.8858108e-19,1.0239108e-18,9.7323247e-19,9.4766554e-19,8.2887317e-19,5.6932504e-19,6.6557003e-19,8.9341886e-19,9.6351766e-19,6.2308674e-19,8.764997999999999e-19,9.1539048e-19,6.297559299999999e-19,1.2440807e-18,1.1022204e-18,1.1682975999999999e-18,1.1452473e-18,8.841738099999999e-19,9.942356699999999e-19,9.4407694e-19,7.049467399999999e-19,7.796888499999999e-19,9.0207797e-19,6.1437867e-19,6.3126391e-19,1.0520868e-18,8.181500799999999e-19,7.664493299999999e-19,7.8946992e-19,1.000345e-18,8.974288099999999e-19,9.7016006e-19,7.884286e-19,9.374064799999999e-19,7.1827972e-19,1.0571998999999998e-18,1.1345347e-18,1.3106076999999998e-18,8.0576655e-19,5.765297899999999e-19,9.645357799999999e-19,9.6302259e-19,9.5532267e-19,8.975056499999999e-19,1.1902672e-18,6.184646699999999e-19,6.2408726e-19,7.567010199999999e-19,8.821313699999999e-19,9.3841138e-19,8.0172094e-19,1.0100740000000001e-18,9.491445999999999e-19,1.0951375999999999e-18,1.1002473e-18,7.807876899999999e-19,1.1201581e-18,7.6233467e-19,1.2251144e-18,8.8982051e-19,9.3540913e-19,8.514024099999999e-19,6.9476634e-19,9.7423008e-19,7.9257812e-19,5.0326712e-19,1.1350358999999999e-18,6.0054103e-19,9.3181023e-19,7.1271235e-19,1.4918581999999999e-18,1.0229547999999998e-18,1.0265035e-18,7.6902077e-19,9.2204857e-19,9.4301867e-19,8.3091584e-19,7.3210618e-19,9.7022826e-19,7.039564999999999e-19,8.867387099999999e-19,7.8073634e-19,7.643549699999999e-19,5.923862999999999e-19,1.0008671e-18,9.737532499999999e-19,7.0658568e-19,5.8415649e-19,6.9369557e-19,1.2455946999999998e-18,1.0423471999999999e-18,8.0019293e-19,1.0275282999999998e-18,1.0183093e-18,6.410085899999999e-19,9.701430899999999e-19,6.625440599999999e-19,6.7529878e-19,6.4203441e-19,1.2291530999999998e-18,7.4952738e-19,6.8907842e-19,1.3162401e-18,8.0329105e-19,6.276825999999999e-19,1.364872e-18,1.0110877e-18,6.2922321e-19,1.0198272e-18,5.4728436999999995e-19,1.5952958999999999e-18,9.0008129e-19,6.753143299999999e-19,1.0131771999999999e-18,7.382691899999999e-19,1.6377574999999998e-18,1.2670958999999998e-18,5.631854599999999e-19,8.1967877e-19,9.4356246e-19,6.594133499999999e-19,1.3019343999999999e-18,6.7735925e-19,6.8193281e-19,1.1001861999999999e-18,7.6793378e-19,6.491561499999999e-19,9.569053299999999e-19,5.0023918999999995e-19,9.215734e-19,1.1990187999999998e-18,1.0802201e-18,1.3935839e-18,8.641671999999999e-19,6.5994936e-19,9.2667178e-19,1.2015323999999998e-18,7.177847199999999e-19,6.0874318e-19,9.154125999999999e-19,1.0950970999999998e-18,8.749865799999999e-19,1.1801033e-18,7.7612882e-19,5.6879646e-19,7.9354353e-19,1.1032790999999998e-18,5.657570399999999e-19
-0.46,2.283342e-18,2.0637134e-18,2.1164706999999997e-18,1.8865069e-18,1.5819277999999998e-18,2.1768375999999997e-18,1.8778866e-18,1.9587361e-18,1.6735906e-18,1.4411851e-18,1.9740791999999997e-18,1.2998880999999998e-18,1.4559712e-18,1.147291e-18,1.8804186e-18,1.927009e-18,1.3004040999999998e-18,1.9541514999999998e-18,1.9259540999999998e-18,1.7232745999999999e-18,2.6048664999999997e-18,2.6989503e-18,2.1773070999999997e-18,2.3483495999999998e-18,1.6408534999999998e-18,1.3520704999999999e-18,9.6200167e-19,1.0183229e-18,2.9371210999999997e-18,1.2082051e-18,1.4048373e-18,1.3787292999999998e-18,1.5317431e-18,2.0565053999999998e-18,2.0646616e-18,1.2922024999999999e-18,1.9813224999999998e-18,1.7073675999999998e-18,1.4739089e-18,1.6571999e-18,1.9085086999999997e-18,1.6443576999999999e-18,1.7785538e-18,8.217289499999999e-19,1.5640058999999999e-18,1.4401320000000001e-18,2.0498949e-18,1.3162374e-18,1.3536190999999999e-18,1.3438971999999998e-18,1.4637056999999998e-18,1.6623414e-18,1.7887521e-18,1.8497058e-18,1.7278323999999999e-18,1.7964583e-18,1.4601660999999998e-18,1.0019232999999999e-18,1.2194585e-18,1.6342151999999998e-18,1.7887651e-18,1.1821338e-18,1.5614911e-18,1.6213496999999998e-18,1.1079205e-18,2.278171e-18,1.9459034e-18,2.0851877e-18,2.0176047999999998e-18,1.6469288e-18,1.7959596999999997e-18,1.7007191e-18,1.296233e-18,1.3894282e-18,1.5962648999999999e-18,1.1309078999999998e-18,1.1048158e-18,1.9213854999999998e-18,1.4954513999999998e-18,1.4109794999999998e-18,1.4473427e-18,1.8737326e-18,1.5844379e-18,1.7421886999999998e-18,1.4774934e-18,1.6776263999999998e-18,1.2635196999999998e-18,1.9116570000000002e-18,2.1093028999999997e-18,2.3662487999999997e-18,1.4344178999999999e-18,1.0628701999999998e-18,1.6991932999999998e-18,1.7309774999999999e-18,1.7145352999999998e-18,1.5840407e-18,2.0856477e-18,1.1268284999999998e-18,1.1718601999999998e-18,1.3628326e-18,1.5865594999999998e-18,1.7380698e-18,1.4462617e-18,1.7779891999999997e-18,1.6935571999999998e-18,2.0289602999999997e-18,2.0309772e-18,1.4780337999999999e-18,1.957753e-18,1.4268743e-18,2.1896035999999997e-18,1.5783872999999999e-18,1.7315012999999998e-18,1.5671018999999999e-18,1.301415e-18,1.706797e-18,1.3879992999999999e-18,8.985025799999999e-19,2.0304135e-18,1.0828349e-18,1.6700913999999998e-18,1.2717583999999999e-18,2.6591312e-18,1.8763591e-18,1.8901233999999997e-18,1.3459942e-18,1.667924e-18,1.6965864e-18,1.5373900999999999e-18,1.3485071999999999e-18,1.8732959e-18,1.2773432999999998e-18,1.6280510999999999e-18,1.3863575999999998e-18,1.4278410999999999e-18,1.1150871e-18,1.7994996e-18,1.8138331e-18,1.2794524999999999e-18,1.076125e-18,1.2583750999999999e-18,2.261322e-18,1.892661e-18,1.4375614999999999e-18,1.8619893e-18,1.8123442999999998e-18,1.1641972e-18,1.694054e-18,1.1908501e-18,1.1877762e-18,1.1652514999999999e-18,2.2197377999999997e-18,1.3576995e-18,1.2512015e-18,2.3631978999999997e-18,1.4478257999999999e-18,1.1626779e-18,2.4292598999999997e-18,1.802018e-18,1.15758e-18,1.841998e-18,9.5329188e-19,2.8322178e-18,1.6188698999999999e-18,1.2599982e-18,1.779078e-18,1.3223869e-18,2.9048632e-18,2.297106e-18,1.0065434e-18,1.474483e-18,1.6869381999999999e-18,1.1810987999999999e-18,2.3079115999999997e-18,1.2517608999999999e-18,1.2445513999999999e-18,1.9935304e-18,1.4349940000000001e-18,1.1355471999999999e-18,1.7806252999999998e-18,8.8317687e-19,1.6531290999999998e-18,2.1993109e-18,1.9719956e-18,2.4911564e-18,1.5772651999999999e-18,1.188803e-18,1.6956277999999998e-18,2.1536857999999998e-18,1.297298e-18,1.0628468e-18,1.6694932999999999e-18,1.9643561999999997e-18,1.5973574999999998e-18,2.1502692e-18,1.4027381999999999e-18,1.0264862999999999e-18,1.4457614e-18,2.019148e-18,1.0306020000000001e-18
