drain TotalCurrent(lg16nm_1_des) X,drain TotalCurrent(lg16nm_1_des) Y,drain TotalCurrent(lg16nm_2_des) X,drain TotalCurrent(lg16nm_2_des) Y,drain TotalCurrent(lg16nm_3_des) X,drain TotalCurrent(lg16nm_3_des) Y,drain TotalCurrent(lg16nm_4_des) X,drain TotalCurrent(lg16nm_4_des) Y,drain TotalCurrent(lg16nm_5_des) X,drain TotalCurrent(lg16nm_5_des) Y,drain TotalCurrent(lg16nm_6_des) X,drain TotalCurrent(lg16nm_6_des) Y,drain TotalCurrent(lg16nm_7_des) X,drain TotalCurrent(lg16nm_7_des) Y,drain TotalCurrent(lg16nm_8_des) X,drain TotalCurrent(lg16nm_8_des) Y,drain TotalCurrent(lg16nm_9_des) X,drain TotalCurrent(lg16nm_9_des) Y,drain TotalCurrent(lg16nm_10_des) X,drain TotalCurrent(lg16nm_10_des) Y,drain TotalCurrent(lg16nm_11_des) X,drain TotalCurrent(lg16nm_11_des) Y,drain TotalCurrent(lg16nm_12_des) X,drain TotalCurrent(lg16nm_12_des) Y,drain TotalCurrent(lg16nm_13_des) X,drain TotalCurrent(lg16nm_13_des) Y,drain TotalCurrent(lg16nm_14_des) X,drain TotalCurrent(lg16nm_14_des) Y,drain TotalCurrent(lg16nm_15_des) X,drain TotalCurrent(lg16nm_15_des) Y,drain TotalCurrent(lg16nm_16_des) X,drain TotalCurrent(lg16nm_16_des) Y,drain TotalCurrent(lg16nm_17_des) X,drain TotalCurrent(lg16nm_17_des) Y,drain TotalCurrent(lg16nm_18_des) X,drain TotalCurrent(lg16nm_18_des) Y,drain TotalCurrent(lg16nm_19_des) X,drain TotalCurrent(lg16nm_19_des) Y,drain TotalCurrent(lg16nm_20_des) X,drain TotalCurrent(lg16nm_20_des) Y,drain TotalCurrent(lg16nm_21_des) X,drain TotalCurrent(lg16nm_21_des) Y,drain TotalCurrent(lg16nm_22_des) X,drain TotalCurrent(lg16nm_22_des) Y,drain TotalCurrent(lg16nm_23_des) X,drain TotalCurrent(lg16nm_23_des) Y,drain TotalCurrent(lg16nm_24_des) X,drain TotalCurrent(lg16nm_24_des) Y,drain TotalCurrent(lg16nm_25_des) X,drain TotalCurrent(lg16nm_25_des) Y,drain TotalCurrent(lg16nm_26_des) X,drain TotalCurrent(lg16nm_26_des) Y,drain TotalCurrent(lg16nm_27_des) X,drain TotalCurrent(lg16nm_27_des) Y,drain TotalCurrent(lg16nm_28_des) X,drain TotalCurrent(lg16nm_28_des) Y,drain TotalCurrent(lg16nm_29_des) X,drain TotalCurrent(lg16nm_29_des) Y,drain TotalCurrent(lg16nm_30_des) X,drain TotalCurrent(lg16nm_30_des) Y,drain TotalCurrent(lg16nm_31_des) X,drain TotalCurrent(lg16nm_31_des) Y,drain TotalCurrent(lg16nm_32_des) X,drain TotalCurrent(lg16nm_32_des) Y,drain TotalCurrent(lg16nm_33_des) X,drain TotalCurrent(lg16nm_33_des) Y,drain TotalCurrent(lg16nm_34_des) X,drain TotalCurrent(lg16nm_34_des) Y,drain TotalCurrent(lg16nm_35_des) X,drain TotalCurrent(lg16nm_35_des) Y,drain TotalCurrent(lg16nm_36_des) X,drain TotalCurrent(lg16nm_36_des) Y,drain TotalCurrent(lg16nm_37_des) X,drain TotalCurrent(lg16nm_37_des) Y,drain TotalCurrent(lg16nm_38_des) X,drain TotalCurrent(lg16nm_38_des) Y,drain TotalCurrent(lg16nm_39_des) X,drain TotalCurrent(lg16nm_39_des) Y,drain TotalCurrent(lg16nm_40_des) X,drain TotalCurrent(lg16nm_40_des) Y,drain TotalCurrent(lg16nm_41_des) X,drain TotalCurrent(lg16nm_41_des) Y,drain TotalCurrent(lg16nm_42_des) X,drain TotalCurrent(lg16nm_42_des) Y,drain TotalCurrent(lg16nm_43_des) X,drain TotalCurrent(lg16nm_43_des) Y,drain TotalCurrent(lg16nm_44_des) X,drain TotalCurrent(lg16nm_44_des) Y,drain TotalCurrent(lg16nm_45_des) X,drain TotalCurrent(lg16nm_45_des) Y,drain TotalCurrent(lg16nm_46_des) X,drain TotalCurrent(lg16nm_46_des) Y,drain TotalCurrent(lg16nm_47_des) X,drain TotalCurrent(lg16nm_47_des) Y,drain TotalCurrent(lg16nm_48_des) X,drain TotalCurrent(lg16nm_48_des) Y,drain TotalCurrent(lg16nm_49_des) X,drain TotalCurrent(lg16nm_49_des) Y,drain TotalCurrent(lg16nm_50_des) X,drain TotalCurrent(lg16nm_50_des) Y,drain TotalCurrent(lg16nm_51_des) X,drain TotalCurrent(lg16nm_51_des) Y,drain TotalCurrent(lg16nm_52_des) X,drain TotalCurrent(lg16nm_52_des) Y,drain TotalCurrent(lg16nm_53_des) X,drain TotalCurrent(lg16nm_53_des) Y,drain TotalCurrent(lg16nm_54_des) X,drain TotalCurrent(lg16nm_54_des) Y,drain TotalCurrent(lg16nm_55_des) X,drain TotalCurrent(lg16nm_55_des) Y,drain TotalCurrent(lg16nm_56_des) X,drain TotalCurrent(lg16nm_56_des) Y,drain TotalCurrent(lg16nm_57_des) X,drain TotalCurrent(lg16nm_57_des) Y,drain TotalCurrent(lg16nm_58_des) X,drain TotalCurrent(lg16nm_58_des) Y,drain TotalCurrent(lg16nm_59_des) X,drain TotalCurrent(lg16nm_59_des) Y,drain TotalCurrent(lg16nm_60_des) X,drain TotalCurrent(lg16nm_60_des) Y,drain TotalCurrent(lg16nm_61_des) X,drain TotalCurrent(lg16nm_61_des) Y,drain TotalCurrent(lg16nm_62_des) X,drain TotalCurrent(lg16nm_62_des) Y,drain TotalCurrent(lg16nm_63_des) X,drain TotalCurrent(lg16nm_63_des) Y,drain TotalCurrent(lg16nm_64_des) X,drain TotalCurrent(lg16nm_64_des) Y,drain TotalCurrent(lg16nm_65_des) X,drain TotalCurrent(lg16nm_65_des) Y,drain TotalCurrent(lg16nm_66_des) X,drain TotalCurrent(lg16nm_66_des) Y,drain TotalCurrent(lg16nm_67_des) X,drain TotalCurrent(lg16nm_67_des) Y,drain TotalCurrent(lg16nm_68_des) X,drain TotalCurrent(lg16nm_68_des) Y,drain TotalCurrent(lg16nm_69_des) X,drain TotalCurrent(lg16nm_69_des) Y,drain TotalCurrent(lg16nm_70_des) X,drain TotalCurrent(lg16nm_70_des) Y,drain TotalCurrent(lg16nm_71_des) X,drain TotalCurrent(lg16nm_71_des) Y,drain TotalCurrent(lg16nm_72_des) X,drain TotalCurrent(lg16nm_72_des) Y,drain TotalCurrent(lg16nm_73_des) X,drain TotalCurrent(lg16nm_73_des) Y,drain TotalCurrent(lg16nm_74_des) X,drain TotalCurrent(lg16nm_74_des) Y,drain TotalCurrent(lg16nm_75_des) X,drain TotalCurrent(lg16nm_75_des) Y,drain TotalCurrent(lg16nm_76_des) X,drain TotalCurrent(lg16nm_76_des) Y,drain TotalCurrent(lg16nm_77_des) X,drain TotalCurrent(lg16nm_77_des) Y,drain TotalCurrent(lg16nm_78_des) X,drain TotalCurrent(lg16nm_78_des) Y,drain TotalCurrent(lg16nm_79_des) X,drain TotalCurrent(lg16nm_79_des) Y,drain TotalCurrent(lg16nm_80_des) X,drain TotalCurrent(lg16nm_80_des) Y,drain TotalCurrent(lg16nm_81_des) X,drain TotalCurrent(lg16nm_81_des) Y,drain TotalCurrent(lg16nm_82_des) X,drain TotalCurrent(lg16nm_82_des) Y,drain TotalCurrent(lg16nm_83_des) X,drain TotalCurrent(lg16nm_83_des) Y,drain TotalCurrent(lg16nm_84_des) X,drain TotalCurrent(lg16nm_84_des) Y,drain TotalCurrent(lg16nm_85_des) X,drain TotalCurrent(lg16nm_85_des) Y,drain TotalCurrent(lg16nm_86_des) X,drain TotalCurrent(lg16nm_86_des) Y,drain TotalCurrent(lg16nm_87_des) X,drain TotalCurrent(lg16nm_87_des) Y,drain TotalCurrent(lg16nm_88_des) X,drain TotalCurrent(lg16nm_88_des) Y,drain TotalCurrent(lg16nm_89_des) X,drain TotalCurrent(lg16nm_89_des) Y,drain TotalCurrent(lg16nm_90_des) X,drain TotalCurrent(lg16nm_90_des) Y,drain TotalCurrent(lg16nm_91_des) X,drain TotalCurrent(lg16nm_91_des) Y,drain TotalCurrent(lg16nm_92_des) X,drain TotalCurrent(lg16nm_92_des) Y,drain TotalCurrent(lg16nm_93_des) X,drain TotalCurrent(lg16nm_93_des) Y,drain TotalCurrent(lg16nm_94_des) X,drain TotalCurrent(lg16nm_94_des) Y,drain TotalCurrent(lg16nm_95_des) X,drain TotalCurrent(lg16nm_95_des) Y,drain TotalCurrent(lg16nm_96_des) X,drain TotalCurrent(lg16nm_96_des) Y,drain TotalCurrent(lg16nm_97_des) X,drain TotalCurrent(lg16nm_97_des) Y,drain TotalCurrent(lg16nm_98_des) X,drain TotalCurrent(lg16nm_98_des) Y,drain TotalCurrent(lg16nm_99_des) X,drain TotalCurrent(lg16nm_99_des) Y,drain TotalCurrent(lg16nm_100_des) X,drain TotalCurrent(lg16nm_100_des) Y,drain TotalCurrent(lg16nm_101_des) X,drain TotalCurrent(lg16nm_101_des) Y,drain TotalCurrent(lg16nm_102_des) X,drain TotalCurrent(lg16nm_102_des) Y,drain TotalCurrent(lg16nm_103_des) X,drain TotalCurrent(lg16nm_103_des) Y,drain TotalCurrent(lg16nm_104_des) X,drain TotalCurrent(lg16nm_104_des) Y,drain TotalCurrent(lg16nm_105_des) X,drain TotalCurrent(lg16nm_105_des) Y,drain TotalCurrent(lg16nm_106_des) X,drain TotalCurrent(lg16nm_106_des) Y,drain TotalCurrent(lg16nm_107_des) X,drain TotalCurrent(lg16nm_107_des) Y,drain TotalCurrent(lg16nm_108_des) X,drain TotalCurrent(lg16nm_108_des) Y,drain TotalCurrent(lg16nm_109_des) X,drain TotalCurrent(lg16nm_109_des) Y,drain TotalCurrent(lg16nm_110_des) X,drain TotalCurrent(lg16nm_110_des) Y,drain TotalCurrent(lg16nm_111_des) X,drain TotalCurrent(lg16nm_111_des) Y,drain TotalCurrent(lg16nm_112_des) X,drain TotalCurrent(lg16nm_112_des) Y,drain TotalCurrent(lg16nm_113_des) X,drain TotalCurrent(lg16nm_113_des) Y,drain TotalCurrent(lg16nm_114_des) X,drain TotalCurrent(lg16nm_114_des) Y,drain TotalCurrent(lg16nm_115_des) X,drain TotalCurrent(lg16nm_115_des) Y,drain TotalCurrent(lg16nm_116_des) X,drain TotalCurrent(lg16nm_116_des) Y,drain TotalCurrent(lg16nm_117_des) X,drain TotalCurrent(lg16nm_117_des) Y,drain TotalCurrent(lg16nm_118_des) X,drain TotalCurrent(lg16nm_118_des) Y,drain TotalCurrent(lg16nm_119_des) X,drain TotalCurrent(lg16nm_119_des) Y,drain TotalCurrent(lg16nm_120_des) X,drain TotalCurrent(lg16nm_120_des) Y,drain TotalCurrent(lg16nm_121_des) X,drain TotalCurrent(lg16nm_121_des) Y,drain TotalCurrent(lg16nm_122_des) X,drain TotalCurrent(lg16nm_122_des) Y,drain TotalCurrent(lg16nm_123_des) X,drain TotalCurrent(lg16nm_123_des) Y,drain TotalCurrent(lg16nm_124_des) X,drain TotalCurrent(lg16nm_124_des) Y,drain TotalCurrent(lg16nm_125_des) X,drain TotalCurrent(lg16nm_125_des) Y,drain TotalCurrent(lg16nm_126_des) X,drain TotalCurrent(lg16nm_126_des) Y,drain TotalCurrent(lg16nm_127_des) X,drain TotalCurrent(lg16nm_127_des) Y,drain TotalCurrent(lg16nm_128_des) X,drain TotalCurrent(lg16nm_128_des) Y,drain TotalCurrent(lg16nm_129_des) X,drain TotalCurrent(lg16nm_129_des) Y,drain TotalCurrent(lg16nm_130_des) X,drain TotalCurrent(lg16nm_130_des) Y,drain TotalCurrent(lg16nm_131_des) X,drain TotalCurrent(lg16nm_131_des) Y,drain TotalCurrent(lg16nm_132_des) X,drain TotalCurrent(lg16nm_132_des) Y,drain TotalCurrent(lg16nm_133_des) X,drain TotalCurrent(lg16nm_133_des) Y,drain TotalCurrent(lg16nm_134_des) X,drain TotalCurrent(lg16nm_134_des) Y,drain TotalCurrent(lg16nm_135_des) X,drain TotalCurrent(lg16nm_135_des) Y,drain TotalCurrent(lg16nm_136_des) X,drain TotalCurrent(lg16nm_136_des) Y,drain TotalCurrent(lg16nm_137_des) X,drain TotalCurrent(lg16nm_137_des) Y,drain TotalCurrent(lg16nm_138_des) X,drain TotalCurrent(lg16nm_138_des) Y,drain TotalCurrent(lg16nm_139_des) X,drain TotalCurrent(lg16nm_139_des) Y,drain TotalCurrent(lg16nm_140_des) X,drain TotalCurrent(lg16nm_140_des) Y,drain TotalCurrent(lg16nm_141_des) X,drain TotalCurrent(lg16nm_141_des) Y,drain TotalCurrent(lg16nm_142_des) X,drain TotalCurrent(lg16nm_142_des) Y,drain TotalCurrent(lg16nm_143_des) X,drain TotalCurrent(lg16nm_143_des) Y,drain TotalCurrent(lg16nm_144_des) X,drain TotalCurrent(lg16nm_144_des) Y,drain TotalCurrent(lg16nm_145_des) X,drain TotalCurrent(lg16nm_145_des) Y,drain TotalCurrent(lg16nm_146_des) X,drain TotalCurrent(lg16nm_146_des) Y,drain TotalCurrent(lg16nm_147_des) X,drain TotalCurrent(lg16nm_147_des) Y,drain TotalCurrent(lg16nm_148_des) X,drain TotalCurrent(lg16nm_148_des) Y,drain TotalCurrent(lg16nm_149_des) X,drain TotalCurrent(lg16nm_149_des) Y,drain TotalCurrent(lg16nm_150_des) X,drain TotalCurrent(lg16nm_150_des) Y,drain TotalCurrent(lg16nm_151_des) X,drain TotalCurrent(lg16nm_151_des) Y,drain TotalCurrent(lg16nm_152_des) X,drain TotalCurrent(lg16nm_152_des) Y,drain TotalCurrent(lg16nm_153_des) X,drain TotalCurrent(lg16nm_153_des) Y,drain TotalCurrent(lg16nm_154_des) X,drain TotalCurrent(lg16nm_154_des) Y,drain TotalCurrent(lg16nm_155_des) X,drain TotalCurrent(lg16nm_155_des) Y,drain TotalCurrent(lg16nm_156_des) X,drain TotalCurrent(lg16nm_156_des) Y,drain TotalCurrent(lg16nm_157_des) X,drain TotalCurrent(lg16nm_157_des) Y,drain TotalCurrent(lg16nm_158_des) X,drain TotalCurrent(lg16nm_158_des) Y,drain TotalCurrent(lg16nm_159_des) X,drain TotalCurrent(lg16nm_159_des) Y,drain TotalCurrent(lg16nm_160_des) X,drain TotalCurrent(lg16nm_160_des) Y,drain TotalCurrent(lg16nm_161_des) X,drain TotalCurrent(lg16nm_161_des) Y,drain TotalCurrent(lg16nm_162_des) X,drain TotalCurrent(lg16nm_162_des) Y,drain TotalCurrent(lg16nm_163_des) X,drain TotalCurrent(lg16nm_163_des) Y,drain TotalCurrent(lg16nm_164_des) X,drain TotalCurrent(lg16nm_164_des) Y,drain TotalCurrent(lg16nm_165_des) X,drain TotalCurrent(lg16nm_165_des) Y,drain TotalCurrent(lg16nm_166_des) X,drain TotalCurrent(lg16nm_166_des) Y,drain TotalCurrent(lg16nm_167_des) X,drain TotalCurrent(lg16nm_167_des) Y,drain TotalCurrent(lg16nm_168_des) X,drain TotalCurrent(lg16nm_168_des) Y,drain TotalCurrent(lg16nm_169_des) X,drain TotalCurrent(lg16nm_169_des) Y,drain TotalCurrent(lg16nm_170_des) X,drain TotalCurrent(lg16nm_170_des) Y,drain TotalCurrent(lg16nm_171_des) X,drain TotalCurrent(lg16nm_171_des) Y,drain TotalCurrent(lg16nm_172_des) X,drain TotalCurrent(lg16nm_172_des) Y,drain TotalCurrent(lg16nm_173_des) X,drain TotalCurrent(lg16nm_173_des) Y,drain TotalCurrent(lg16nm_174_des) X,drain TotalCurrent(lg16nm_174_des) Y,drain TotalCurrent(lg16nm_175_des) X,drain TotalCurrent(lg16nm_175_des) Y,drain TotalCurrent(lg16nm_176_des) X,drain TotalCurrent(lg16nm_176_des) Y,drain TotalCurrent(lg16nm_177_des) X,drain TotalCurrent(lg16nm_177_des) Y,drain TotalCurrent(lg16nm_178_des) X,drain TotalCurrent(lg16nm_178_des) Y,drain TotalCurrent(lg16nm_179_des) X,drain TotalCurrent(lg16nm_179_des) Y,drain TotalCurrent(lg16nm_180_des) X,drain TotalCurrent(lg16nm_180_des) Y,drain TotalCurrent(lg16nm_181_des) X,drain TotalCurrent(lg16nm_181_des) Y,drain TotalCurrent(lg16nm_182_des) X,drain TotalCurrent(lg16nm_182_des) Y,drain TotalCurrent(lg16nm_183_des) X,drain TotalCurrent(lg16nm_183_des) Y,drain TotalCurrent(lg16nm_184_des) X,drain TotalCurrent(lg16nm_184_des) Y,drain TotalCurrent(lg16nm_185_des) X,drain TotalCurrent(lg16nm_185_des) Y,drain TotalCurrent(lg16nm_186_des) X,drain TotalCurrent(lg16nm_186_des) Y,drain TotalCurrent(lg16nm_187_des) X,drain TotalCurrent(lg16nm_187_des) Y,drain TotalCurrent(lg16nm_188_des) X,drain TotalCurrent(lg16nm_188_des) Y,drain TotalCurrent(lg16nm_189_des) X,drain TotalCurrent(lg16nm_189_des) Y,drain TotalCurrent(lg16nm_190_des) X,drain TotalCurrent(lg16nm_190_des) Y,drain TotalCurrent(lg16nm_191_des) X,drain TotalCurrent(lg16nm_191_des) Y,drain TotalCurrent(lg16nm_192_des) X,drain TotalCurrent(lg16nm_192_des) Y,drain TotalCurrent(lg16nm_193_des) X,drain TotalCurrent(lg16nm_193_des) Y,drain TotalCurrent(lg16nm_194_des) X,drain TotalCurrent(lg16nm_194_des) Y,drain TotalCurrent(lg16nm_195_des) X,drain TotalCurrent(lg16nm_195_des) Y,drain TotalCurrent(lg16nm_196_des) X,drain TotalCurrent(lg16nm_196_des) Y,drain TotalCurrent(lg16nm_197_des) X,drain TotalCurrent(lg16nm_197_des) Y,drain TotalCurrent(lg16nm_198_des) X,drain TotalCurrent(lg16nm_198_des) Y,drain TotalCurrent(lg16nm_199_des) X,drain TotalCurrent(lg16nm_199_des) Y,drain TotalCurrent(lg16nm_200_des) X,drain TotalCurrent(lg16nm_200_des) Y
-0.5,-3.764901e-20,-0.5,-1.2808741e-20,-0.5,-2.7788722e-20,-0.5,-3.201662e-21,-0.5,-1.4717901e-20,-0.5,-1.766752e-20,-0.5,-3.1498091e-20,-0.5,2.6013631e-22,-0.5,6.4068825e-21,-0.5,-3.1251977e-20,-0.5,-2.8555865e-20,-0.5,-3.0985808e-20,-0.5,-6.403317e-21,-0.5,-2.8823248e-20,-0.5,1.8178614e-20,-0.5,-8.8322409e-21,-0.5,9.6064436e-21,-0.5,6.4065064e-21,-0.5,-3.3152393e-20,-0.5,-3.0994206e-20,-0.5,-4.2255366e-20,-0.5,-4.726069e-20,-0.5,-2.2155332e-20,-0.5,1.7923103e-20,-0.5,-1.1518165e-20,-0.5,-2.2157001e-20,-0.5,-2.1643035e-20,-0.5,-3.7395935e-20,-0.5,-3.3671566e-20,-0.5,-3.956696e-20,-0.5,-1.7922545e-20,-0.5,-6.401386e-21,-0.5,-4.8905347e-20,-0.5,-3.4189901e-20,-0.5,-8.6308399e-20,-0.5,5.6305823e-21,-0.5,-2.1378439e-20,-0.5,-4.0079661e-20,-0.5,2.4326061e-21,-0.5,2.5747111e-22,-0.5,-1.8182579e-20,-0.5,9.0952829e-21,-0.5,-2.5776693e-22,-0.5,-2.0860044e-20,-0.5,-3.7125753e-21,-0.5,-3.4629226e-21,-0.5,-1.5495627e-20,-0.5,-1.6269893e-20,-0.5,-5.1858203e-20,-0.5,9.3548647e-21,-0.5,-7.7980737e-21,-0.5,-4.0335798e-20,-0.5,-3.1255407e-20,-0.5,-4.3019982e-20,-0.5,-2.6498556e-20,-0.5,-3.6361861e-20,-0.5,-1.471762e-20,-0.5,-2.0344984e-20,-0.5,-3.4452393e-20,-0.5,-2.4584308e-20,-0.5,-3.2047721e-21,-0.5,-1.2288986e-20,-0.5,-1.228583e-20,-0.5,-1.2293574e-20,-0.5,-2.6855416e-21,-0.5,8.3147725e-21,-0.5,-3.7110968e-21,-0.5,-4.3032261e-20,-0.5,-2.163709e-20,-0.5,-2.5360655e-20,-0.5,-4.0595418e-20,-0.5,-5.8854489e-21,-0.5,-2.1382644e-20,-0.5,-4.5197769e-20,-0.5,-5.583508e-20,-0.5,-1.0116844e-20,-0.5,-2.112122e-20,-0.5,-1.1775835e-20,-0.5,-1.9734503e-20,-0.5,-3.9561273e-20,-0.5,-2.8303707e-20,-0.5,-3.3937624e-20,-0.5,-3.7131188e-20,-0.5,-2.4584352e-20,-0.5,-8.8329461e-21,-0.5,2.086119e-20,-0.5,-2.4236015e-21,-0.5,-2.0604659e-20,-0.5,-3.207176e-25,-0.5,-5.2374039e-20,-0.5,5.6355971e-21,-0.5,-1.2806676e-20,-0.5,-1.5747139e-20,-0.5,4.5970769e-20,-0.5,-6.1474974e-21,-0.5,1.5238894e-20,-0.5,-1.2809765e-20,-0.5,2.953392e-21,-0.5,-2.4582413e-20,-0.5,-4.5970004e-20,-0.5,-9.345e-21,-0.5,-3.9822636e-20,-0.5,-4.3028417e-20,-0.5,-2.830534e-20,-0.5,-4.3023749e-20,-0.5,-5.8902277e-21,-0.5,-9.0886261e-21,-0.5,-4.1112403e-20,-0.5,-6.1470994e-21,-0.5,-3.4196806e-20,-0.5,-1.2033836e-20,-0.5,-1.1777542e-20,-0.5,-2.4845855e-20,-0.5,-2.7527583e-20,-0.5,-5.2372126e-20,-0.5,-1.8698386e-20,-0.5,-4.3798376e-20,-0.5,-1.2551039e-20,-0.5,-3.4189122e-20,-0.5,3.4582197e-21,-0.5,-3.6616419e-20,-0.5,-2.1382219e-20,-0.5,-1.8440581e-20,-0.5,3.4582034e-21,-0.5,-8.8319056e-21,-0.5,-3.9827969e-20,-0.5,-3.662131e-20,-0.5,-2.5768729e-22,-0.5,-2.8293342e-20,-0.5,8.5725913e-21,-0.5,-2.80487e-20,-0.5,-4.2255404e-20,-0.5,-1.792408e-20,-0.5,-1.39439e-20,-0.5,-1.1521071e-20,-0.5,-3.1245796e-20,-0.5,9.6034381e-21,-0.5,-2.4066912e-20,-0.5,6.4000754e-21,-0.5,4.2770275e-20,-0.5,6.4046618e-21,-0.5,-3.7394014e-20,-0.5,-4.5453722e-20,-0.5,-2.1125476e-20,-0.5,-8.8272681e-21,-0.5,-2.4327115e-20,-0.5,-5.5315518e-20,-0.5,-2.1642736e-20,-0.5,1.54907e-20,-0.5,-4.6221627e-20,-0.5,2.9450877e-21,-0.5,-5.1995412e-22,-0.5,6.9186427e-21,-0.5,3.2051106e-21,-0.5,-4.302814e-20,-0.5,2.6889213e-21,-0.5,6.4082229e-21,-0.5,3.4634931e-21,-0.5,-5.339734e-20,-0.5,-1.2037771e-20,-0.5,-3.0474166e-20,-0.5,1.8701829e-20,-0.5,-4.8652089e-20,-0.5,-1.8698813e-20,-0.5,-8.5755719e-21,-0.5,1.3324457e-20,-0.5,-3.4187712e-20,-0.5,-1.8180664e-20,-0.5,-1.5752061e-20,-0.5,-5.8901801e-21,-0.5,1.575046e-20,-0.5,-4.3276264e-20,-0.5,-5.1422007e-22,-0.5,1.8697374e-20,-0.5,1.4979726e-20,-0.5,-2.4580727e-20,-0.5,-4.0338024e-20,-0.5,-1.497899e-20,-0.5,-3.7127918e-20,-0.5,1.4979232e-20,-0.5,-2.4848679e-20,-0.5,-3.0214659e-20,-0.5,7.1409624e-25,-0.5,-5.195544e-22,-0.5,-1.2555696e-20,-0.5,-4.5965156e-20,-0.5,-2.1378006e-20,-0.5,-2.778866e-20,-0.5,-3.7229598e-21,-0.5,-1.9206803e-20,-0.5,-3.2067773e-21,-0.5,7.7449078e-22,-0.5,-2.4845569e-20,-0.5,-1.5490632e-20,-0.5,-1.2034255e-20,-0.5,-2.3811851e-20,-0.5,-2.381002e-20,-0.5,-2.4066645e-20,-0.5,-4.276676e-20,-0.5,5.8886767e-21
